condition,probe_pid,gallery_pid,label,holistic_dist,eer_threshold,holistic_decision,forensic_class
Dual_Occlusion,0020,0011,impostor,1.17593,0.978187,REJECT,TR
Dual_Occlusion,0020,0012,impostor,0.78286,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0013,impostor,0.99613,0.978187,REJECT,TR
Dual_Occlusion,0020,0014,impostor,0.896771,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0015,impostor,0.931543,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0016,impostor,0.960733,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0017,impostor,0.925699,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0018,impostor,1.0723,0.978187,REJECT,TR
Dual_Occlusion,0020,0019,impostor,1.108266,0.978187,REJECT,TR
Dual_Occlusion,0020,0020,genuine,0.950455,0.978187,ACCEPT,TA
Dual_Occlusion,0020,0021,impostor,1.267084,0.978187,REJECT,TR
Dual_Occlusion,0020,0022,impostor,1.029577,0.978187,REJECT,TR
Dual_Occlusion,0020,0023,impostor,1.074701,0.978187,REJECT,TR
Dual_Occlusion,0020,0024,impostor,1.108406,0.978187,REJECT,TR
Dual_Occlusion,0020,0025,impostor,1.156047,0.978187,REJECT,TR
Dual_Occlusion,0020,0026,impostor,1.013792,0.978187,REJECT,TR
Dual_Occlusion,0020,0027,impostor,0.918947,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0001,impostor,1.014709,0.978187,REJECT,TR
Dual_Occlusion,0020,0003,impostor,1.008305,0.978187,REJECT,TR
Dual_Occlusion,0020,0004,impostor,1.030662,0.978187,REJECT,TR
Dual_Occlusion,0020,0005,impostor,0.941386,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0006,impostor,1.158788,0.978187,REJECT,TR
Dual_Occlusion,0020,0007,impostor,0.885654,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0009,impostor,0.928897,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0010,impostor,0.932223,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0011,impostor,1.113376,0.978187,REJECT,TR
Dual_Occlusion,0020,0012,impostor,0.8384,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0013,impostor,0.979225,0.978187,REJECT,TR
Dual_Occlusion,0020,0014,impostor,0.89926,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0015,impostor,0.947038,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0016,impostor,0.939169,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0017,impostor,0.915658,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0018,impostor,1.014923,0.978187,REJECT,TR
Dual_Occlusion,0020,0019,impostor,1.070448,0.978187,REJECT,TR
Dual_Occlusion,0020,0020,genuine,0.946139,0.978187,ACCEPT,TA
Dual_Occlusion,0020,0021,impostor,1.202325,0.978187,REJECT,TR
Dual_Occlusion,0020,0022,impostor,0.972824,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0023,impostor,1.03481,0.978187,REJECT,TR
Dual_Occlusion,0020,0024,impostor,1.045278,0.978187,REJECT,TR
Dual_Occlusion,0020,0025,impostor,1.128744,0.978187,REJECT,TR
Dual_Occlusion,0020,0026,impostor,0.970925,0.978187,ACCEPT,FA
Dual_Occlusion,0020,0027,impostor,0.939659,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0001,impostor,1.015637,0.978187,REJECT,TR
Dual_Occlusion,0021,0003,impostor,0.998532,0.978187,REJECT,TR
Dual_Occlusion,0021,0004,impostor,1.039467,0.978187,REJECT,TR
Dual_Occlusion,0021,0005,impostor,1.01237,0.978187,REJECT,TR
Dual_Occlusion,0021,0006,impostor,1.185105,0.978187,REJECT,TR
Dual_Occlusion,0021,0007,impostor,1.048455,0.978187,REJECT,TR
Dual_Occlusion,0021,0009,impostor,0.896489,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0010,impostor,1.030083,0.978187,REJECT,TR
Dual_Occlusion,0021,0011,impostor,1.192941,0.978187,REJECT,TR
Dual_Occlusion,0021,0012,impostor,0.697282,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0013,impostor,1.003428,0.978187,REJECT,TR
Dual_Occlusion,0021,0014,impostor,0.921592,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0015,impostor,0.960175,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0016,impostor,0.972487,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0017,impostor,0.894069,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0018,impostor,1.081317,0.978187,REJECT,TR
Dual_Occlusion,0021,0019,impostor,1.108015,0.978187,REJECT,TR
Dual_Occlusion,0021,0020,impostor,1.002291,0.978187,REJECT,TR
Dual_Occlusion,0021,0021,genuine,1.262642,0.978187,REJECT,FR
Dual_Occlusion,0021,0022,impostor,1.030037,0.978187,REJECT,TR
Dual_Occlusion,0021,0023,impostor,1.042528,0.978187,REJECT,TR
Dual_Occlusion,0021,0024,impostor,1.105253,0.978187,REJECT,TR
Dual_Occlusion,0021,0025,impostor,1.199877,0.978187,REJECT,TR
Dual_Occlusion,0021,0026,impostor,0.91301,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0027,impostor,0.942569,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0001,impostor,1.014494,0.978187,REJECT,TR
Dual_Occlusion,0021,0003,impostor,1.028665,0.978187,REJECT,TR
Dual_Occlusion,0021,0004,impostor,1.052435,0.978187,REJECT,TR
Dual_Occlusion,0021,0005,impostor,1.036464,0.978187,REJECT,TR
Dual_Occlusion,0021,0006,impostor,1.076715,0.978187,REJECT,TR
Dual_Occlusion,0021,0007,impostor,1.005835,0.978187,REJECT,TR
Dual_Occlusion,0021,0009,impostor,1.018382,0.978187,REJECT,TR
Dual_Occlusion,0021,0010,impostor,1.01422,0.978187,REJECT,TR
Dual_Occlusion,0021,0011,impostor,1.144887,0.978187,REJECT,TR
Dual_Occlusion,0021,0012,impostor,0.972268,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0013,impostor,0.940343,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0014,impostor,0.86297,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0015,impostor,0.802547,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0016,impostor,1.000535,0.978187,REJECT,TR
Dual_Occlusion,0021,0017,impostor,0.865733,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0018,impostor,1.081328,0.978187,REJECT,TR
Dual_Occlusion,0021,0019,impostor,1.182416,0.978187,REJECT,TR
Dual_Occlusion,0021,0020,impostor,0.93301,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0021,genuine,1.185819,0.978187,REJECT,FR
Dual_Occlusion,0021,0022,impostor,0.996284,0.978187,REJECT,TR
Dual_Occlusion,0021,0023,impostor,1.010956,0.978187,REJECT,TR
Dual_Occlusion,0021,0024,impostor,1.041891,0.978187,REJECT,TR
Dual_Occlusion,0021,0025,impostor,1.080577,0.978187,REJECT,TR
Dual_Occlusion,0021,0026,impostor,0.995562,0.978187,REJECT,TR
Dual_Occlusion,0021,0027,impostor,0.994728,0.978187,REJECT,TR
Dual_Occlusion,0021,0001,impostor,1.051754,0.978187,REJECT,TR
Dual_Occlusion,0021,0003,impostor,1.073664,0.978187,REJECT,TR
Dual_Occlusion,0021,0004,impostor,1.01453,0.978187,REJECT,TR
Dual_Occlusion,0021,0005,impostor,0.966915,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0006,impostor,1.124181,0.978187,REJECT,TR
Dual_Occlusion,0021,0007,impostor,0.916764,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0009,impostor,0.936917,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0010,impostor,1.047815,0.978187,REJECT,TR
Dual_Occlusion,0021,0011,impostor,1.166505,0.978187,REJECT,TR
Dual_Occlusion,0021,0012,impostor,0.872621,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0013,impostor,0.989888,0.978187,REJECT,TR
Dual_Occlusion,0021,0014,impostor,0.945513,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0015,impostor,0.891424,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0016,impostor,0.940292,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0017,impostor,0.946494,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0018,impostor,1.161798,0.978187,REJECT,TR
Dual_Occlusion,0021,0019,impostor,1.164059,0.978187,REJECT,TR
Dual_Occlusion,0021,0020,impostor,0.944952,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0021,genuine,1.198223,0.978187,REJECT,FR
Dual_Occlusion,0021,0022,impostor,0.955216,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0023,impostor,1.038782,0.978187,REJECT,TR
Dual_Occlusion,0021,0024,impostor,1.045909,0.978187,REJECT,TR
Dual_Occlusion,0021,0025,impostor,1.068989,0.978187,REJECT,TR
Dual_Occlusion,0021,0026,impostor,1.00716,0.978187,REJECT,TR
Dual_Occlusion,0021,0027,impostor,0.997559,0.978187,REJECT,TR
Dual_Occlusion,0021,0001,impostor,1.05894,0.978187,REJECT,TR
Dual_Occlusion,0021,0003,impostor,1.105185,0.978187,REJECT,TR
Dual_Occlusion,0021,0004,impostor,1.062698,0.978187,REJECT,TR
Dual_Occlusion,0021,0005,impostor,1.003229,0.978187,REJECT,TR
Dual_Occlusion,0021,0006,impostor,1.107089,0.978187,REJECT,TR
Dual_Occlusion,0021,0007,impostor,0.911752,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0009,impostor,1.011567,0.978187,REJECT,TR
Dual_Occlusion,0021,0010,impostor,1.070704,0.978187,REJECT,TR
Dual_Occlusion,0021,0011,impostor,1.205852,0.978187,REJECT,TR
Dual_Occlusion,0021,0012,impostor,0.899442,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0013,impostor,0.998192,0.978187,REJECT,TR
Dual_Occlusion,0021,0014,impostor,0.928376,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0015,impostor,0.864125,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0016,impostor,1.012549,0.978187,REJECT,TR
Dual_Occlusion,0021,0017,impostor,1.028989,0.978187,REJECT,TR
Dual_Occlusion,0021,0018,impostor,1.190564,0.978187,REJECT,TR
Dual_Occlusion,0021,0019,impostor,1.171901,0.978187,REJECT,TR
Dual_Occlusion,0021,0020,impostor,0.965487,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0021,genuine,1.152634,0.978187,REJECT,FR
Dual_Occlusion,0021,0022,impostor,0.957129,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0023,impostor,1.087557,0.978187,REJECT,TR
Dual_Occlusion,0021,0024,impostor,1.028135,0.978187,REJECT,TR
Dual_Occlusion,0021,0025,impostor,1.041655,0.978187,REJECT,TR
Dual_Occlusion,0021,0026,impostor,1.001983,0.978187,REJECT,TR
Dual_Occlusion,0021,0027,impostor,1.033902,0.978187,REJECT,TR
Dual_Occlusion,0021,0001,impostor,1.044369,0.978187,REJECT,TR
Dual_Occlusion,0021,0003,impostor,1.087176,0.978187,REJECT,TR
Dual_Occlusion,0021,0004,impostor,1.074331,0.978187,REJECT,TR
Dual_Occlusion,0021,0005,impostor,1.013143,0.978187,REJECT,TR
Dual_Occlusion,0021,0006,impostor,1.097756,0.978187,REJECT,TR
Dual_Occlusion,0021,0007,impostor,0.937961,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0009,impostor,1.013253,0.978187,REJECT,TR
Dual_Occlusion,0021,0010,impostor,1.012264,0.978187,REJECT,TR
Dual_Occlusion,0021,0011,impostor,1.157798,0.978187,REJECT,TR
Dual_Occlusion,0021,0012,impostor,0.871649,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0013,impostor,0.95223,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0014,impostor,0.918442,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0015,impostor,0.855934,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0016,impostor,1.020084,0.978187,REJECT,TR
Dual_Occlusion,0021,0017,impostor,0.954911,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0018,impostor,1.157282,0.978187,REJECT,TR
Dual_Occlusion,0021,0019,impostor,1.152727,0.978187,REJECT,TR
Dual_Occlusion,0021,0020,impostor,0.905171,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0021,genuine,1.180579,0.978187,REJECT,FR
Dual_Occlusion,0021,0022,impostor,0.955869,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0023,impostor,1.065732,0.978187,REJECT,TR
Dual_Occlusion,0021,0024,impostor,1.036293,0.978187,REJECT,TR
Dual_Occlusion,0021,0025,impostor,1.134403,0.978187,REJECT,TR
Dual_Occlusion,0021,0026,impostor,0.926905,0.978187,ACCEPT,FA
Dual_Occlusion,0021,0027,impostor,1.015762,0.978187,REJECT,TR
Dual_Occlusion,0022,0001,impostor,1.034727,0.978187,REJECT,TR
Dual_Occlusion,0022,0003,impostor,0.946546,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0004,impostor,0.902157,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0005,impostor,0.958999,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0006,impostor,1.097074,0.978187,REJECT,TR
Dual_Occlusion,0022,0007,impostor,1.010564,0.978187,REJECT,TR
Dual_Occlusion,0022,0009,impostor,0.833653,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0010,impostor,1.037391,0.978187,REJECT,TR
Dual_Occlusion,0022,0011,impostor,1.033468,0.978187,REJECT,TR
Dual_Occlusion,0022,0012,impostor,0.839348,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0013,impostor,0.905862,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0014,impostor,0.966987,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0015,impostor,0.952258,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0016,impostor,0.928691,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0017,impostor,0.943436,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0018,impostor,1.091813,0.978187,REJECT,TR
Dual_Occlusion,0022,0019,impostor,1.128194,0.978187,REJECT,TR
Dual_Occlusion,0022,0020,impostor,0.99531,0.978187,REJECT,TR
Dual_Occlusion,0022,0021,impostor,1.202393,0.978187,REJECT,TR
Dual_Occlusion,0022,0022,genuine,0.950653,0.978187,ACCEPT,TA
Dual_Occlusion,0022,0023,impostor,1.017463,0.978187,REJECT,TR
Dual_Occlusion,0022,0024,impostor,1.09764,0.978187,REJECT,TR
Dual_Occlusion,0022,0025,impostor,1.093271,0.978187,REJECT,TR
Dual_Occlusion,0022,0026,impostor,1.020067,0.978187,REJECT,TR
Dual_Occlusion,0022,0027,impostor,0.927498,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0001,impostor,0.970708,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0003,impostor,0.923844,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0004,impostor,0.964706,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0005,impostor,1.03467,0.978187,REJECT,TR
Dual_Occlusion,0022,0006,impostor,1.069054,0.978187,REJECT,TR
Dual_Occlusion,0022,0007,impostor,1.043364,0.978187,REJECT,TR
Dual_Occlusion,0022,0009,impostor,0.827512,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0010,impostor,0.933364,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0011,impostor,1.015903,0.978187,REJECT,TR
Dual_Occlusion,0022,0012,impostor,0.880514,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0013,impostor,0.861758,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0014,impostor,0.967119,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0015,impostor,0.886989,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0016,impostor,0.905811,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0017,impostor,0.897126,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0018,impostor,0.940411,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0019,impostor,1.075106,0.978187,REJECT,TR
Dual_Occlusion,0022,0020,impostor,0.974134,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0021,impostor,1.213301,0.978187,REJECT,TR
Dual_Occlusion,0022,0022,genuine,0.963999,0.978187,ACCEPT,TA
Dual_Occlusion,0022,0023,impostor,0.964367,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0024,impostor,1.073489,0.978187,REJECT,TR
Dual_Occlusion,0022,0025,impostor,1.155849,0.978187,REJECT,TR
Dual_Occlusion,0022,0026,impostor,0.999557,0.978187,REJECT,TR
Dual_Occlusion,0022,0027,impostor,0.791054,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0001,impostor,0.967352,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0003,impostor,0.928701,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0004,impostor,0.903689,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0005,impostor,1.029775,0.978187,REJECT,TR
Dual_Occlusion,0022,0006,impostor,1.034996,0.978187,REJECT,TR
Dual_Occlusion,0022,0007,impostor,1.008758,0.978187,REJECT,TR
Dual_Occlusion,0022,0009,impostor,0.806609,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0010,impostor,0.983316,0.978187,REJECT,TR
Dual_Occlusion,0022,0011,impostor,1.029483,0.978187,REJECT,TR
Dual_Occlusion,0022,0012,impostor,0.862634,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0013,impostor,0.850725,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0014,impostor,0.969468,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0015,impostor,0.862909,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0016,impostor,0.890601,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0017,impostor,0.856896,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0018,impostor,1.086562,0.978187,REJECT,TR
Dual_Occlusion,0022,0019,impostor,1.141681,0.978187,REJECT,TR
Dual_Occlusion,0022,0020,impostor,0.904876,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0021,impostor,1.192649,0.978187,REJECT,TR
Dual_Occlusion,0022,0022,genuine,0.900389,0.978187,ACCEPT,TA
Dual_Occlusion,0022,0023,impostor,0.919467,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0024,impostor,1.035029,0.978187,REJECT,TR
Dual_Occlusion,0022,0025,impostor,1.118893,0.978187,REJECT,TR
Dual_Occlusion,0022,0026,impostor,0.995853,0.978187,REJECT,TR
Dual_Occlusion,0022,0027,impostor,0.87895,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0001,impostor,0.990682,0.978187,REJECT,TR
Dual_Occlusion,0022,0003,impostor,0.959855,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0004,impostor,0.948266,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0005,impostor,1.058713,0.978187,REJECT,TR
Dual_Occlusion,0022,0006,impostor,1.073221,0.978187,REJECT,TR
Dual_Occlusion,0022,0007,impostor,1.032344,0.978187,REJECT,TR
Dual_Occlusion,0022,0009,impostor,0.855966,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0010,impostor,0.988177,0.978187,REJECT,TR
Dual_Occlusion,0022,0011,impostor,1.049005,0.978187,REJECT,TR
Dual_Occlusion,0022,0012,impostor,0.86206,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0013,impostor,0.857122,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0014,impostor,0.977648,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0015,impostor,0.854659,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0016,impostor,0.922483,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0017,impostor,0.856941,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0018,impostor,1.06821,0.978187,REJECT,TR
Dual_Occlusion,0022,0019,impostor,1.144959,0.978187,REJECT,TR
Dual_Occlusion,0022,0020,impostor,0.884943,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0021,impostor,1.212106,0.978187,REJECT,TR
Dual_Occlusion,0022,0022,genuine,0.91768,0.978187,ACCEPT,TA
Dual_Occlusion,0022,0023,impostor,0.934434,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0024,impostor,1.007799,0.978187,REJECT,TR
Dual_Occlusion,0022,0025,impostor,1.131504,0.978187,REJECT,TR
Dual_Occlusion,0022,0026,impostor,0.964617,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0027,impostor,0.913047,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0001,impostor,1.012565,0.978187,REJECT,TR
Dual_Occlusion,0022,0003,impostor,0.917905,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0004,impostor,0.974269,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0005,impostor,1.117271,0.978187,REJECT,TR
Dual_Occlusion,0022,0006,impostor,1.125389,0.978187,REJECT,TR
Dual_Occlusion,0022,0007,impostor,1.087483,0.978187,REJECT,TR
Dual_Occlusion,0022,0009,impostor,0.871683,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0010,impostor,0.97493,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0011,impostor,1.013312,0.978187,REJECT,TR
Dual_Occlusion,0022,0012,impostor,0.838046,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0013,impostor,0.876311,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0014,impostor,0.970751,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0015,impostor,0.872967,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0016,impostor,0.973972,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0017,impostor,0.847331,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0018,impostor,0.958388,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0019,impostor,1.096032,0.978187,REJECT,TR
Dual_Occlusion,0022,0020,impostor,0.918609,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0021,impostor,1.261905,0.978187,REJECT,TR
Dual_Occlusion,0022,0022,genuine,0.965214,0.978187,ACCEPT,TA
Dual_Occlusion,0022,0023,impostor,0.997217,0.978187,REJECT,TR
Dual_Occlusion,0022,0024,impostor,0.991395,0.978187,REJECT,TR
Dual_Occlusion,0022,0025,impostor,1.183331,0.978187,REJECT,TR
Dual_Occlusion,0022,0026,impostor,0.918046,0.978187,ACCEPT,FA
Dual_Occlusion,0022,0027,impostor,0.896055,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0001,impostor,0.975978,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0003,impostor,1.029569,0.978187,REJECT,TR
Dual_Occlusion,0023,0004,impostor,1.041065,0.978187,REJECT,TR
Dual_Occlusion,0023,0005,impostor,0.938146,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0006,impostor,1.159339,0.978187,REJECT,TR
Dual_Occlusion,0023,0007,impostor,0.990287,0.978187,REJECT,TR
Dual_Occlusion,0023,0009,impostor,0.951688,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0010,impostor,1.023853,0.978187,REJECT,TR
Dual_Occlusion,0023,0011,impostor,1.133396,0.978187,REJECT,TR
Dual_Occlusion,0023,0012,impostor,0.844159,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0013,impostor,0.954843,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0014,impostor,0.93422,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0015,impostor,0.950668,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0016,impostor,0.976799,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0017,impostor,0.934339,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0018,impostor,1.094463,0.978187,REJECT,TR
Dual_Occlusion,0023,0019,impostor,1.053842,0.978187,REJECT,TR
Dual_Occlusion,0023,0020,impostor,0.940351,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0021,impostor,1.209722,0.978187,REJECT,TR
Dual_Occlusion,0023,0022,impostor,1.028843,0.978187,REJECT,TR
Dual_Occlusion,0023,0023,genuine,1.029512,0.978187,REJECT,FR
Dual_Occlusion,0023,0024,impostor,1.056736,0.978187,REJECT,TR
Dual_Occlusion,0023,0025,impostor,1.183062,0.978187,REJECT,TR
Dual_Occlusion,0023,0026,impostor,0.969363,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0027,impostor,1.006828,0.978187,REJECT,TR
Dual_Occlusion,0023,0001,impostor,0.977754,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0003,impostor,0.954682,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0004,impostor,1.044263,0.978187,REJECT,TR
Dual_Occlusion,0023,0005,impostor,1.003513,0.978187,REJECT,TR
Dual_Occlusion,0023,0006,impostor,1.120688,0.978187,REJECT,TR
Dual_Occlusion,0023,0007,impostor,1.05418,0.978187,REJECT,TR
Dual_Occlusion,0023,0009,impostor,0.881276,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0010,impostor,0.989663,0.978187,REJECT,TR
Dual_Occlusion,0023,0011,impostor,1.111509,0.978187,REJECT,TR
Dual_Occlusion,0023,0012,impostor,0.904951,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0013,impostor,0.8754,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0014,impostor,0.983736,0.978187,REJECT,TR
Dual_Occlusion,0023,0015,impostor,0.911653,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0016,impostor,1.001246,0.978187,REJECT,TR
Dual_Occlusion,0023,0017,impostor,0.914148,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0018,impostor,1.063813,0.978187,REJECT,TR
Dual_Occlusion,0023,0019,impostor,1.044396,0.978187,REJECT,TR
Dual_Occlusion,0023,0020,impostor,0.941399,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0021,impostor,1.247113,0.978187,REJECT,TR
Dual_Occlusion,0023,0022,impostor,1.025608,0.978187,REJECT,TR
Dual_Occlusion,0023,0023,genuine,1.008022,0.978187,REJECT,FR
Dual_Occlusion,0023,0024,impostor,1.054252,0.978187,REJECT,TR
Dual_Occlusion,0023,0025,impostor,1.220094,0.978187,REJECT,TR
Dual_Occlusion,0023,0026,impostor,0.972106,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0027,impostor,0.874753,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0001,impostor,0.991344,0.978187,REJECT,TR
Dual_Occlusion,0023,0003,impostor,0.977865,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0004,impostor,1.086122,0.978187,REJECT,TR
Dual_Occlusion,0023,0005,impostor,1.062332,0.978187,REJECT,TR
Dual_Occlusion,0023,0006,impostor,1.159977,0.978187,REJECT,TR
Dual_Occlusion,0023,0007,impostor,1.157844,0.978187,REJECT,TR
Dual_Occlusion,0023,0009,impostor,0.923453,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0010,impostor,1.04821,0.978187,REJECT,TR
Dual_Occlusion,0023,0011,impostor,1.174546,0.978187,REJECT,TR
Dual_Occlusion,0023,0012,impostor,0.900919,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0013,impostor,0.960695,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0014,impostor,0.880938,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0015,impostor,0.789954,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0016,impostor,0.961698,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0017,impostor,0.918865,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0018,impostor,1.104376,0.978187,REJECT,TR
